,counterpart_area,economy,time,ExternalDebtStock
827,018,TZA,YR2012,
828,018,TZA,YR2013,
829,018,TZA,YR2014,
830,018,TZA,YR2015,
831,018,TZA,YR2016,
832,018,TZA,YR2017,
833,018,TZA,YR2018,
834,018,TZA,YR2019,
835,018,TZA,YR2020,
836,018,UZB,YR2010,522000.0
837,018,UZB,YR2011,0.0
838,018,UZB,YR2012,
839,018,UZB,YR2013,
840,018,UZB,YR2014,
841,018,UZB,YR2015,
842,018,UZB,YR2016,
843,018,UZB,YR2017,
844,018,UZB,YR2018,
845,018,UZB,YR2019,
846,018,UZB,YR2020,
847,018,VNM,YR2010,54674582.0
848,018,VNM,YR2011,69402296.7
849,018,VNM,YR2012,88544237.8
850,018,VNM,YR2013,103518896.9
851,018,VNM,YR2014,95607912.8
852,018,VNM,YR2015,78760520.8
853,018,VNM,YR2016,72009370.1
854,018,VNM,YR2017,81010235.4
855,018,VNM,YR2018,84459445.0
856,018,VNM,YR2019,80824204.2
857,018,VNM,YR2020,83197451.0
858,019,ARG,YR2010,
859,019,ARG,YR2011,
860,019,ARG,YR2012,
861,019,ARG,YR2013,
862,019,ARG,YR2014,
863,019,ARG,YR2015,
864,019,ARG,YR2016,
865,019,ARG,YR2017,
866,019,ARG,YR2018,
867,019,ARG,YR2019,
868,019,ARG,YR2020,
869,019,DZA,YR2010,
870,019,DZA,YR2011,
871,019,DZA,YR2012,
872,019,DZA,YR2013,
873,019,DZA,YR2014,
874,019,DZA,YR2015,
875,019,DZA,YR2016,
876,019,DZA,YR2017,
877,019,DZA,YR2018,
878,019,DZA,YR2019,
879,019,DZA,YR2020,
880,019,ETH,YR2010,
881,019,ETH,YR2011,
882,019,ETH,YR2012,
883,019,ETH,YR2013,
884,019,ETH,YR2014,
885,019,ETH,YR2015,
886,019,ETH,YR2016,
887,019,ETH,YR2017,
888,019,ETH,YR2018,
889,019,ETH,YR2019,
890,019,ETH,YR2020,
891,019,TZA,YR2010,
892,019,TZA,YR2011,
893,019,TZA,YR2012,
894,019,TZA,YR2013,
895,019,TZA,YR2014,
896,019,TZA,YR2015,
897,019,TZA,YR2016,
898,019,TZA,YR2017,
899,019,TZA,YR2018,
900,019,TZA,YR2019,
901,019,TZA,YR2020,
902,019,UZB,YR2010,
903,019,UZB,YR2011,
904,019,UZB,YR2012,
905,019,UZB,YR2013,
906,019,UZB,YR2014,
907,019,UZB,YR2015,
908,019,UZB,YR2016,
909,019,UZB,YR2017,
910,019,UZB,YR2018,
911,019,UZB,YR2019,
912,019,UZB,YR2020,
913,019,VNM,YR2010,
914,019,VNM,YR2011,
915,019,VNM,YR2012,
916,019,VNM,YR2013,
917,019,VNM,YR2014,
918,019,VNM,YR2015,
919,019,VNM,YR2016,
920,019,VNM,YR2017,
921,019,VNM,YR2018,
922,019,VNM,YR2019,
923,019,VNM,YR2020,
924,020,ARG,YR2010,
925,020,ARG,YR2011,
926,020,ARG,YR2012,
927,020,ARG,YR2013,
928,020,ARG,YR2014,
929,020,ARG,YR2015,
930,020,ARG,YR2016,
931,020,ARG,YR2017,
932,020,ARG,YR2018,
933,020,ARG,YR2019,
934,020,ARG,YR2020,
935,020,DZA,YR2010,90000000.0
936,020,DZA,YR2011,76700000.0
937,020,DZA,YR2012,0.0
938,020,DZA,YR2013,
939,020,DZA,YR2014,
940,020,DZA,YR2015,
941,020,DZA,YR2016,
942,020,DZA,YR2017,
943,020,DZA,YR2018,
944,020,DZA,YR2019,
945,020,DZA,YR2020,
946,020,ETH,YR2010,
947,020,ETH,YR2011,
948,020,ETH,YR2012,
949,020,ETH,YR2013,
950,020,ETH,YR2014,
951,020,ETH,YR2015,
952,020,ETH,YR2016,
953,020,ETH,YR2017,
954,020,ETH,YR2018,
955,020,ETH,YR2019,
956,020,ETH,YR2020,
957,020,TZA,YR2010,
958,020,TZA,YR2011,
959,020,TZA,YR2012,
960,020,TZA,YR2013,
961,020,TZA,YR2014,
962,020,TZA,YR2015,
963,020,TZA,YR2016,
964,020,TZA,YR2017,
965,020,TZA,YR2018,
966,020,TZA,YR2019,
967,020,TZA,YR2020,
968,020,UZB,YR2010,
969,020,UZB,YR2011,
970,020,UZB,YR2012,
971,020,UZB,YR2013,
972,020,UZB,YR2014,
973,020,UZB,YR2015,
974,020,UZB,YR2016,
975,020,UZB,YR2017,
976,020,UZB,YR2018,
977,020,UZB,YR2019,
978,020,UZB,YR2020,
979,020,VNM,YR2010,
980,020,VNM,YR2011,
981,020,VNM,YR2012,
982,020,VNM,YR2013,
983,020,VNM,YR2014,
984,020,VNM,YR2015,
985,020,VNM,YR2016,
986,020,VNM,YR2017,
987,020,VNM,YR2018,
988,020,VNM,YR2019,
989,020,VNM,YR2020,
990,021,ARG,YR2010,
991,021,ARG,YR2011,
992,021,ARG,YR2012,
993,021,ARG,YR2013,
994,021,ARG,YR2014,
995,021,ARG,YR2015,
996,021,ARG,YR2016,
997,021,ARG,YR2017,
998,021,ARG,YR2018,
999,021,ARG,YR2019,
1000,021,ARG,YR2020,
1001,021,DZA,YR2010,
1002,021,DZA,YR2011,
1003,021,DZA,YR2012,
1004,021,DZA,YR2013,
1005,021,DZA,YR2014,
1006,021,DZA,YR2015,
1007,021,DZA,YR2016,
1008,021,DZA,YR2017,
1009,021,DZA,YR2018,
1010,021,DZA,YR2019,
1011,021,DZA,YR2020,
1012,021,ETH,YR2010,
1013,021,ETH,YR2011,
1014,021,ETH,YR2012,
1015,021,ETH,YR2013,
1016,021,ETH,YR2014,
1017,021,ETH,YR2015,
1018,021,ETH,YR2016,
1019,021,ETH,YR2017,
1020,021,ETH,YR2018,
1021,021,ETH,YR2019,
1022,021,ETH,YR2020,0.0
1023,021,TZA,YR2010,
1024,021,TZA,YR2011,
1025,021,TZA,YR2012,
1026,021,TZA,YR2013,
1027,021,TZA,YR2014,
1028,021,TZA,YR2015,
1029,021,TZA,YR2016,
1030,021,TZA,YR2017,
1031,021,TZA,YR2018,
1032,021,TZA,YR2019,
1033,021,TZA,YR2020,
1034,021,UZB,YR2010,
1035,021,UZB,YR2011,
1036,021,UZB,YR2012,
1037,021,UZB,YR2013,
1038,021,UZB,YR2014,
1039,021,UZB,YR2015,
1040,021,UZB,YR2016,
1041,021,UZB,YR2017,
1042,021,UZB,YR2018,
1043,021,UZB,YR2019,
1044,021,UZB,YR2020,
1045,021,VNM,YR2010,
1046,021,VNM,YR2011,
1047,021,VNM,YR2012,
1048,021,VNM,YR2013,
1049,021,VNM,YR2014,
1050,021,VNM,YR2015,
1051,021,VNM,YR2016,
1052,021,VNM,YR2017,
1053,021,VNM,YR2018,
1054,021,VNM,YR2019,
1055,021,VNM,YR2020,
1056,022,ARG,YR2010,
1057,022,ARG,YR2011,
1058,022,ARG,YR2012,
1059,022,ARG,YR2013,
1060,022,ARG,YR2014,
1061,022,ARG,YR2015,
1062,022,ARG,YR2016,
1063,022,ARG,YR2017,
1064,022,ARG,YR2018,
1065,022,ARG,YR2019,
1066,022,ARG,YR2020,
1067,022,DZA,YR2010,
1068,022,DZA,YR2011,
1069,022,DZA,YR2012,
1070,022,DZA,YR2013,
1071,022,DZA,YR2014,
1072,022,DZA,YR2015,
1073,022,DZA,YR2016,
1074,022,DZA,YR2017,
1075,022,DZA,YR2018,
1076,022,DZA,YR2019,
1077,022,DZA,YR2020,
1078,022,ETH,YR2010,
1079,022,ETH,YR2011,
1080,022,ETH,YR2012,
1081,022,ETH,YR2013,
1082,022,ETH,YR2014,
1083,022,ETH,YR2015,
1084,022,ETH,YR2016,
1085,022,ETH,YR2017,
1086,022,ETH,YR2018,
1087,022,ETH,YR2019,
1088,022,ETH,YR2020,
1089,022,TZA,YR2010,
1090,022,TZA,YR2011,
1091,022,TZA,YR2012,
1092,022,TZA,YR2013,
1093,022,TZA,YR2014,
1094,022,TZA,YR2015,
1095,022,TZA,YR2016,
1096,022,TZA,YR2017,
1097,022,TZA,YR2018,
1098,022,TZA,YR2019,
1099,022,TZA,YR2020,
1100,022,UZB,YR2010,
1101,022,UZB,YR2011,
1102,022,UZB,YR2012,
1103,022,UZB,YR2013,
1104,022,UZB,YR2014,
1105,022,UZB,YR2015,
1106,022,UZB,YR2016,
1107,022,UZB,YR2017,
1108,022,UZB,YR2018,
1109,022,UZB,YR2019,
1110,022,UZB,YR2020,
1111,022,VNM,YR2010,
1112,022,VNM,YR2011,
1113,022,VNM,YR2012,
1114,022,VNM,YR2013,
1115,022,VNM,YR2014,
1116,022,VNM,YR2015,
1117,022,VNM,YR2016,
1118,022,VNM,YR2017,
1119,022,VNM,YR2018,
1120,022,VNM,YR2019,
1121,022,VNM,YR2020,
1122,025,ARG,YR2010,
1123,025,ARG,YR2011,
1124,025,ARG,YR2012,
1125,025,ARG,YR2013,
1126,025,ARG,YR2014,
1127,025,ARG,YR2015,
1128,025,ARG,YR2016,
1129,025,ARG,YR2017,
1130,025,ARG,YR2018,
1131,025,ARG,YR2019,
1132,025,ARG,YR2020,
1133,025,DZA,YR2010,
1134,025,DZA,YR2011,
1135,025,DZA,YR2012,
1136,025,DZA,YR2013,
1137,025,DZA,YR2014,
1138,025,DZA,YR2015,
1139,025,DZA,YR2016,
1140,025,DZA,YR2017,
1141,025,DZA,YR2018,
1142,025,DZA,YR2019,
1143,025,DZA,YR2020,
1144,025,ETH,YR2010,
1145,025,ETH,YR2011,
1146,025,ETH,YR2012,
1147,025,ETH,YR2013,
1148,025,ETH,YR2014,
1149,025,ETH,YR2015,
1150,025,ETH,YR2016,
1151,025,ETH,YR2017,
1152,025,ETH,YR2018,
1153,025,ETH,YR2019,
1154,025,ETH,YR2020,
1155,025,TZA,YR2010,
1156,025,TZA,YR2011,
1157,025,TZA,YR2012,
1158,025,TZA,YR2013,
1159,025,TZA,YR2014,
1160,025,TZA,YR2015,
1161,025,TZA,YR2016,
1162,025,TZA,YR2017,
1163,025,TZA,YR2018,
1164,025,TZA,YR2019,
1165,025,TZA,YR2020,
1166,025,UZB,YR2010,
1167,025,UZB,YR2011,
1168,025,UZB,YR2012,
1169,025,UZB,YR2013,
1170,025,UZB,YR2014,
1171,025,UZB,YR2015,
1172,025,UZB,YR2016,
1173,025,UZB,YR2017,
1174,025,UZB,YR2018,
1175,025,UZB,YR2019,
1176,025,UZB,YR2020,
1177,025,VNM,YR2010,
1178,025,VNM,YR2011,
1179,025,VNM,YR2012,
1180,025,VNM,YR2013,
1181,025,VNM,YR2014,
1182,025,VNM,YR2015,
1183,025,VNM,YR2016,
1184,025,VNM,YR2017,
1185,025,VNM,YR2018,
1186,025,VNM,YR2019,
1187,025,VNM,YR2020,
1188,026,ARG,YR2010,
1189,026,ARG,YR2011,
1190,026,ARG,YR2012,
1191,026,ARG,YR2013,
1192,026,ARG,YR2014,
1193,026,ARG,YR2015,
1194,026,ARG,YR2016,
1195,026,ARG,YR2017,
1196,026,ARG,YR2018,
1197,026,ARG,YR2019,
1198,026,ARG,YR2020,
1199,026,DZA,YR2010,0.0
1200,026,DZA,YR2011,
1201,026,DZA,YR2012,
1202,026,DZA,YR2013,
1203,026,DZA,YR2014,
1204,026,DZA,YR2015,
1205,026,DZA,YR2016,
1206,026,DZA,YR2017,
1207,026,DZA,YR2018,
1208,026,DZA,YR2019,
1209,026,DZA,YR2020,
1210,026,ETH,YR2010,
1211,026,ETH,YR2011,
1212,026,ETH,YR2012,
1213,026,ETH,YR2013,
1214,026,ETH,YR2014,
1215,026,ETH,YR2015,
1216,026,ETH,YR2016,
1217,026,ETH,YR2017,
1218,026,ETH,YR2018,
1219,026,ETH,YR2019,
1220,026,ETH,YR2020,
1221,026,TZA,YR2010,
1222,026,TZA,YR2011,
1223,026,TZA,YR2012,
1224,026,TZA,YR2013,
1225,026,TZA,YR2014,
1226,026,TZA,YR2015,
1227,026,TZA,YR2016,
1228,026,TZA,YR2017,
1229,026,TZA,YR2018,
1230,026,TZA,YR2019,
1231,026,TZA,YR2020,
1232,026,UZB,YR2010,
1233,026,UZB,YR2011,
1234,026,UZB,YR2012,
1235,026,UZB,YR2013,
1236,026,UZB,YR2014,
1237,026,UZB,YR2015,
1238,026,UZB,YR2016,
1239,026,UZB,YR2017,
1240,026,UZB,YR2018,
1241,026,UZB,YR2019,
1242,026,UZB,YR2020,
1243,026,VNM,YR2010,
1244,026,VNM,YR2011,
1245,026,VNM,YR2012,
1246,026,VNM,YR2013,
1247,026,VNM,YR2014,
1248,026,VNM,YR2015,
1249,026,VNM,YR2016,
1250,026,VNM,YR2017,
1251,026,VNM,YR2018,
1252,026,VNM,YR2019,
1253,026,VNM,YR2020,
1254,030,ARG,YR2010,
1255,030,ARG,YR2011,
1256,030,ARG,YR2012,
1257,030,ARG,YR2013,
1258,030,ARG,YR2014,
1259,030,ARG,YR2015,
1260,030,ARG,YR2016,
1261,030,ARG,YR2017,
1262,030,ARG,YR2018,
1263,030,ARG,YR2019,
1264,030,ARG,YR2020,
1265,030,DZA,YR2010,
1266,030,DZA,YR2011,
1267,030,DZA,YR2012,
1268,030,DZA,YR2013,
1269,030,DZA,YR2014,
1270,030,DZA,YR2015,
1271,030,DZA,YR2016,
1272,030,DZA,YR2017,
1273,030,DZA,YR2018,
1274,030,DZA,YR2019,
1275,030,DZA,YR2020,
1276,030,ETH,YR2010,
1277,030,ETH,YR2011,
1278,030,ETH,YR2012,
1279,030,ETH,YR2013,
1280,030,ETH,YR2014,
1281,030,ETH,YR2015,
1282,030,ETH,YR2016,
1283,030,ETH,YR2017,
1284,030,ETH,YR2018,
1285,030,ETH,YR2019,
1286,030,ETH,YR2020,
1287,030,TZA,YR2010,
1288,030,TZA,YR2011,
1289,030,TZA,YR2012,
1290,030,TZA,YR2013,
1291,030,TZA,YR2014,
1292,030,TZA,YR2015,
1293,030,TZA,YR2016,
1294,030,TZA,YR2017,
1295,030,TZA,YR2018,
1296,030,TZA,YR2019,
1297,030,TZA,YR2020,
1298,030,UZB,YR2010,
1299,030,UZB,YR2011,
1300,030,UZB,YR2012,
1301,030,UZB,YR2013,
1302,030,UZB,YR2014,
1303,030,UZB,YR2015,
1304,030,UZB,YR2016,
1305,030,UZB,YR2017,
1306,030,UZB,YR2018,
1307,030,UZB,YR2019,
1308,030,UZB,YR2020,
1309,030,VNM,YR2010,
1310,030,VNM,YR2011,
1311,030,VNM,YR2012,
1312,030,VNM,YR2013,
1313,030,VNM,YR2014,
1314,030,VNM,YR2015,
1315,030,VNM,YR2016,
1316,030,VNM,YR2017,
1317,030,VNM,YR2018,
1318,030,VNM,YR2019,
1319,030,VNM,YR2020,
1320,035,ARG,YR2010,
1321,035,ARG,YR2011,
1322,035,ARG,YR2012,
1323,035,ARG,YR2013,
1324,035,ARG,YR2014,
1325,035,ARG,YR2015,
1326,035,ARG,YR2016,
1327,035,ARG,YR2017,
1328,035,ARG,YR2018,
1329,035,ARG,YR2019,
1330,035,ARG,YR2020,
1331,035,DZA,YR2010,
1332,035,DZA,YR2011,
1333,035,DZA,YR2012,
1334,035,DZA,YR2013,
1335,035,DZA,YR2014,
1336,035,DZA,YR2015,
1337,035,DZA,YR2016,
1338,035,DZA,YR2017,
1339,035,DZA,YR2018,
1340,035,DZA,YR2019,
1341,035,DZA,YR2020,
1342,035,ETH,YR2010,
1343,035,ETH,YR2011,
1344,035,ETH,YR2012,
1345,035,ETH,YR2013,
1346,035,ETH,YR2014,
1347,035,ETH,YR2015,
1348,035,ETH,YR2016,
1349,035,ETH,YR2017,
1350,035,ETH,YR2018,
1351,035,ETH,YR2019,
1352,035,ETH,YR2020,
1353,035,TZA,YR2010,
1354,035,TZA,YR2011,
1355,035,TZA,YR2012,
1356,035,TZA,YR2013,
1357,035,TZA,YR2014,
1358,035,TZA,YR2015,
1359,035,TZA,YR2016,
1360,035,TZA,YR2017,
1361,035,TZA,YR2018,
1362,035,TZA,YR2019,
1363,035,TZA,YR2020,
1364,035,UZB,YR2010,
1365,035,UZB,YR2011,
1366,035,UZB,YR2012,
1367,035,UZB,YR2013,
1368,035,UZB,YR2014,
1369,035,UZB,YR2015,
1370,035,UZB,YR2016,
1371,035,UZB,YR2017,
1372,035,UZB,YR2018,
1373,035,UZB,YR2019,
1374,035,UZB,YR2020,
1375,035,VNM,YR2010,
1376,035,VNM,YR2011,
1377,035,VNM,YR2012,
1378,035,VNM,YR2013,
1379,035,VNM,YR2014,
1380,035,VNM,YR2015,
1381,035,VNM,YR2016,
1382,035,VNM,YR2017,
1383,035,VNM,YR2018,
1384,035,VNM,YR2019,
1385,035,VNM,YR2020,
1386,040,ARG,YR2010,
1387,040,ARG,YR2011,
1388,040,ARG,YR2012,
1389,040,ARG,YR2013,
1390,040,ARG,YR2014,
1391,040,ARG,YR2015,
1392,040,ARG,YR2016,
1393,040,ARG,YR2017,
1394,040,ARG,YR2018,
1395,040,ARG,YR2019,
1396,040,ARG,YR2020,
1397,040,DZA,YR2010,
1398,040,DZA,YR2011,
1399,040,DZA,YR2012,
1400,040,DZA,YR2013,
1401,040,DZA,YR2014,
1402,040,DZA,YR2015,
1403,040,DZA,YR2016,
1404,040,DZA,YR2017,
1405,040,DZA,YR2018,
1406,040,DZA,YR2019,
1407,040,DZA,YR2020,
1408,040,ETH,YR2010,
1409,040,ETH,YR2011,
1410,040,ETH,YR2012,
1411,040,ETH,YR2013,
1412,040,ETH,YR2014,
1413,040,ETH,YR2015,
1414,040,ETH,YR2016,
1415,040,ETH,YR2017,
1416,040,ETH,YR2018,
1417,040,ETH,YR2019,
1418,040,ETH,YR2020,
1419,040,TZA,YR2010,
1420,040,TZA,YR2011,
1421,040,TZA,YR2012,
1422,040,TZA,YR2013,
1423,040,TZA,YR2014,
1424,040,TZA,YR2015,
1425,040,TZA,YR2016,
1426,040,TZA,YR2017,
1427,040,TZA,YR2018,
1428,040,TZA,YR2019,
1429,040,TZA,YR2020,
1430,040,UZB,YR2010,
1431,040,UZB,YR2011,
1432,040,UZB,YR2012,
1433,040,UZB,YR2013,
1434,040,UZB,YR2014,
1435,040,UZB,YR2015,
1436,040,UZB,YR2016,
1437,040,UZB,YR2017,
1438,040,UZB,YR2018,
1439,040,UZB,YR2019,
1440,040,UZB,YR2020,
1441,040,VNM,YR2010,
1442,040,VNM,YR2011,
1443,040,VNM,YR2012,
1444,040,VNM,YR2013,
1445,040,VNM,YR2014,
1446,040,VNM,YR2015,
1447,040,VNM,YR2016,
1448,040,VNM,YR2017,
1449,040,VNM,YR2018,
1450,040,VNM,YR2019,
1451,040,VNM,YR2020,
1452,044,ARG,YR2010,
1453,044,ARG,YR2011,
1454,044,ARG,YR2012,
1455,044,ARG,YR2013,
1456,044,ARG,YR2014,
1457,044,ARG,YR2015,
1458,044,ARG,YR2016,
1459,044,ARG,YR2017,
1460,044,ARG,YR2018,
1461,044,ARG,YR2019,
1462,044,ARG,YR2020,
1463,044,DZA,YR2010,
1464,044,DZA,YR2011,
1465,044,DZA,YR2012,
1466,044,DZA,YR2013,
1467,044,DZA,YR2014,
1468,044,DZA,YR2015,
1469,044,DZA,YR2016,
1470,044,DZA,YR2017,
1471,044,DZA,YR2018,
1472,044,DZA,YR2019,
1473,044,DZA,YR2020,
1474,044,ETH,YR2010,
1475,044,ETH,YR2011,
1476,044,ETH,YR2012,
1477,044,ETH,YR2013,
1478,044,ETH,YR2014,
1479,044,ETH,YR2015,
1480,044,ETH,YR2016,
1481,044,ETH,YR2017,
1482,044,ETH,YR2018,
1483,044,ETH,YR2019,
1484,044,ETH,YR2020,
1485,044,TZA,YR2010,
1486,044,TZA,YR2011,
1487,044,TZA,YR2012,
1488,044,TZA,YR2013,
1489,044,TZA,YR2014,
1490,044,TZA,YR2015,
1491,044,TZA,YR2016,
1492,044,TZA,YR2017,
1493,044,TZA,YR2018,
1494,044,TZA,YR2019,
1495,044,TZA,YR2020,
1496,044,UZB,YR2010,
1497,044,UZB,YR2011,
1498,044,UZB,YR2012,
1499,044,UZB,YR2013,
1500,044,UZB,YR2014,
1501,044,UZB,YR2015,
1502,044,UZB,YR2016,
1503,044,UZB,YR2017,
1504,044,UZB,YR2018,
1505,044,UZB,YR2019,
1506,044,UZB,YR2020,
1507,044,VNM,YR2010,
1508,044,VNM,YR2011,
1509,044,VNM,YR2012,
1510,044,VNM,YR2013,
1511,044,VNM,YR2014,
1512,044,VNM,YR2015,
1513,044,VNM,YR2016,
1514,044,VNM,YR2017,
1515,044,VNM,YR2018,
1516,044,VNM,YR2019,
1517,044,VNM,YR2020,
1518,045,ARG,YR2010,
1519,045,ARG,YR2011,
1520,045,ARG,YR2012,
1521,045,ARG,YR2013,
1522,045,ARG,YR2014,
1523,045,ARG,YR2015,
1524,045,ARG,YR2016,
1525,045,ARG,YR2017,
1526,045,ARG,YR2018,
1527,045,ARG,YR2019,
1528,045,ARG,YR2020,
1529,045,DZA,YR2010,
1530,045,DZA,YR2011,
1531,045,DZA,YR2012,
1532,045,DZA,YR2013,
1533,045,DZA,YR2014,
1534,045,DZA,YR2015,
1535,045,DZA,YR2016,
1536,045,DZA,YR2017,
1537,045,DZA,YR2018,
1538,045,DZA,YR2019,
1539,045,DZA,YR2020,
1540,045,ETH,YR2010,
1541,045,ETH,YR2011,
1542,045,ETH,YR2012,
1543,045,ETH,YR2013,
1544,045,ETH,YR2014,
1545,045,ETH,YR2015,
1546,045,ETH,YR2016,
1547,045,ETH,YR2017,
1548,045,ETH,YR2018,
1549,045,ETH,YR2019,
1550,045,ETH,YR2020,
1551,045,TZA,YR2010,
1552,045,TZA,YR2011,
1553,045,TZA,YR2012,
1554,045,TZA,YR2013,
1555,045,TZA,YR2014,
1556,045,TZA,YR2015,
1557,045,TZA,YR2016,
1558,045,TZA,YR2017,
1559,045,TZA,YR2018,
1560,045,TZA,YR2019,
1561,045,TZA,YR2020,
1562,045,UZB,YR2010,
1563,045,UZB,YR2011,
1564,045,UZB,YR2012,
1565,045,UZB,YR2013,
1566,045,UZB,YR2014,
1567,045,UZB,YR2015,
1568,045,UZB,YR2016,
1569,045,UZB,YR2017,
1570,045,UZB,YR2018,
1571,045,UZB,YR2019,
1572,045,UZB,YR2020,
1573,045,VNM,YR2010,
1574,045,VNM,YR2011,
1575,045,VNM,YR2012,
1576,045,VNM,YR2013,
1577,045,VNM,YR2014,
1578,045,VNM,YR2015,
1579,045,VNM,YR2016,
1580,045,VNM,YR2017,
1581,045,VNM,YR2018,
1582,045,VNM,YR2019,
1583,045,VNM,YR2020,
1584,050,ARG,YR2010,1129590191.8
1585,050,ARG,YR2011,917311828.9
1586,050,ARG,YR2012,655503442.4
1587,050,ARG,YR2013,499382939.0
1588,050,ARG,YR2014,742152370.9
1589,050,ARG,YR2015,678359453.8
1590,050,ARG,YR2016,551573623.1
1591,050,ARG,YR2017,467240458.4
1592,050,ARG,YR2018,331906670.0
1593,050,ARG,YR2019,236615008.6
1594,050,ARG,YR2020,301075547.0
1595,050,DZA,YR2010,435110985.6
1596,050,DZA,YR2011,392507572.6
1597,050,DZA,YR2012,367370253.6
1598,050,DZA,YR2013,337346789.1
1599,050,DZA,YR2014,252421099.1
1600,050,DZA,YR2015,187482621.0
1601,050,DZA,YR2016,147650866.9
1602,050,DZA,YR2017,128888109.6
1603,050,DZA,YR2018,86638745.0
1604,050,DZA,YR2019,52799843.0
1605,050,DZA,YR2020,26220672.8
1606,050,ETH,YR2010,
1607,050,ETH,YR2011,
1608,050,ETH,YR2012,
1609,050,ETH,YR2013,
1610,050,ETH,YR2014,
1611,050,ETH,YR2015,
1612,050,ETH,YR2016,
1613,050,ETH,YR2017,
1614,050,ETH,YR2018,
1615,050,ETH,YR2019,
1616,050,ETH,YR2020,
1617,050,TZA,YR2010,5137000.0
1618,050,TZA,YR2011,4250000.0
1619,050,TZA,YR2012,3329000.0
1620,050,TZA,YR2013,2939000.0
1621,050,TZA,YR2014,2550000.0
1622,050,TZA,YR2015,2161000.0
1623,050,TZA,YR2016,1772000.0
1624,050,TZA,YR2017,1382000.0
1625,050,TZA,YR2018,993000.0
1626,050,TZA,YR2019,603000.0
1627,050,TZA,YR2020,214000.0
1628,050,UZB,YR2010,20578816.2
1629,050,UZB,YR2011,19812196.8
1630,050,UZB,YR2012,18777700.8
1631,050,UZB,YR2013,17983464.0
1632,050,UZB,YR2014,15015988.8
1633,050,UZB,YR2015,87929944.2
1634,050,UZB,YR2016,100235423.1
1635,050,UZB,YR2017,98839110.2
1636,050,UZB,YR2018,79617575.0
1637,050,UZB,YR2019,81388083.2
1638,050,UZB,YR2020,107077973.1
1639,050,VNM,YR2010,57169109.4
1640,050,VNM,YR2011,52659328.0
1641,050,VNM,YR2012,49331332.4
1642,050,VNM,YR2013,48030889.9
1643,050,VNM,YR2014,42654498.9
1644,050,VNM,YR2015,35611741.8
1645,050,VNM,YR2016,32590816.1
1646,050,VNM,YR2017,31601762.9
1647,050,VNM,YR2018,26486325.0
1648,050,VNM,YR2019,21481282.6
1649,050,VNM,YR2020,18680059.2
1650,055,ARG,YR2010,
1651,055,ARG,YR2011,
1652,055,ARG,YR2012,
1653,055,ARG,YR2013,
1654,055,ARG,YR2014,
1655,055,ARG,YR2015,
1656,055,ARG,YR2016,
1657,055,ARG,YR2017,
1658,055,ARG,YR2018,
1659,055,ARG,YR2019,
1660,055,ARG,YR2020,
1661,055,DZA,YR2010,
1662,055,DZA,YR2011,
1663,055,DZA,YR2012,
1664,055,DZA,YR2013,
1665,055,DZA,YR2014,
1666,055,DZA,YR2015,
1667,055,DZA,YR2016,
1668,055,DZA,YR2017,
1669,055,DZA,YR2018,
1670,055,DZA,YR2019,
1671,055,DZA,YR2020,
1672,055,ETH,YR2010,
1673,055,ETH,YR2011,
1674,055,ETH,YR2012,
1675,055,ETH,YR2013,
1676,055,ETH,YR2014,0.0
1677,055,ETH,YR2015,80410000.0
1678,055,ETH,YR2016,288041000.0
1679,055,ETH,YR2017,300000000.0
1680,055,ETH,YR2018,270000000.0
1681,055,ETH,YR2019,240000000.0
1682,055,ETH,YR2020,210000000.0
1683,055,TZA,YR2010,
1684,055,TZA,YR2011,
1685,055,TZA,YR2012,
1686,055,TZA,YR2013,
1687,055,TZA,YR2014,
1688,055,TZA,YR2015,
1689,055,TZA,YR2016,
1690,055,TZA,YR2017,
1691,055,TZA,YR2018,
1692,055,TZA,YR2019,
1693,055,TZA,YR2020,
1694,055,UZB,YR2010,
1695,055,UZB,YR2011,
1696,055,UZB,YR2012,
1697,055,UZB,YR2013,
1698,055,UZB,YR2014,
1699,055,UZB,YR2015,
1700,055,UZB,YR2016,
1701,055,UZB,YR2017,
1702,055,UZB,YR2018,
1703,055,UZB,YR2019,
1704,055,UZB,YR2020,
1705,055,VNM,YR2010,
1706,055,VNM,YR2011,
1707,055,VNM,YR2012,
1708,055,VNM,YR2013,
1709,055,VNM,YR2014,
1710,055,VNM,YR2015,
1711,055,VNM,YR2016,
1712,055,VNM,YR2017,
1713,055,VNM,YR2018,
1714,055,VNM,YR2019,
1715,055,VNM,YR2020,
1716,060,ARG,YR2010,
1717,060,ARG,YR2011,
1718,060,ARG,YR2012,
1719,060,ARG,YR2013,
1720,060,ARG,YR2014,
1721,060,ARG,YR2015,
1722,060,ARG,YR2016,
1723,060,ARG,YR2017,
1724,060,ARG,YR2018,
1725,060,ARG,YR2019,
1726,060,ARG,YR2020,
1727,060,DZA,YR2010,
1728,060,DZA,YR2011,
1729,060,DZA,YR2012,
1730,060,DZA,YR2013,
1731,060,DZA,YR2014,
1732,060,DZA,YR2015,
1733,060,DZA,YR2016,
1734,060,DZA,YR2017,
1735,060,DZA,YR2018,
1736,060,DZA,YR2019,
1737,060,DZA,YR2020,
1738,060,ETH,YR2010,105535000.0
1739,060,ETH,YR2011,105535000.0
1740,060,ETH,YR2012,105535000.0
1741,060,ETH,YR2013,105535000.0
